id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
158;THREEPIO;;Behave yourself, ARTOO. You're going to get us in trouble. It's all right, you can trust him. He's our new master.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;21;0;0;0;0;0;0;0;0;0;
159;THREEPIO;;He says he's the property of Obi-Wan Kenobi, a resident of these parts. And it's a private message for him. Quite frankly, sir I don't know what he's talking about. Our last master was Captain Antilles, but with what we've been through, this little R2 unit has become a bit eccentric.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;51;0;0;0;0;0;0;0;0;0;
160;LUKE;;Obi-Wan Kenobi? I wonder if he means old Ben Kenobi?;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;10;0;0;0;0;0;0;0;0;0;
161;THREEPIO;;I beg your pardon, sir, but do you know what he's talking about?;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;13;0;0;0;0;0;0;0;0;0;
162;LUKE;;Well, I don't know anyone named Obi- Wan, but old Ben lives out beyond the dune sea. He's kind of a strange old hermit.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;24;0;0;0;0;0;0;0;0;0;
163;LUKE;;I wonder who she is. It sounds like she's in trouble. I'd better play back the whole thing.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;18;0;0;0;0;0;0;0;0;0;
164;THREEPIO;;He says the restraining bolt has short circuited his recording system. He suggests that if you remove the bolt, he might be able to play back the entire recording.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;29;0;0;0;0;0;0;0;0;0;
165;LUKE;;H'm? Oh, yeah, well, I guess you're too small to run away on me if I take this off! Okay.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;20;0;0;0;0;0;0;0;0;0;
166;LUKE;;There you go.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;3;0;0;0;0;0;0;0;0;0;
167;LUKE;;Well, wait a minute. Where'd she go? Bring her back! Play back the entire message.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;15;0;0;0;0;0;0;0;0;0;
168;THREEPIO;;What message? The one you're carrying inside your rusty innards!;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;10;0;0;0;0;0;0;0;0;0;
169;AUNT BERU;;Luke? Luke! Come to dinner!;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;5;0;0;0;0;0;0;0;0;0;
170;LUKE;;All right, I'll be right there, Aunt Beru.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;8;0;0;0;0;0;0;0;0;0;
171;THREEPIO;;I'm sorry, sir, but he appears to have picked up a slight flutter.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;13;0;0;0;0;0;0;0;0;0;
172;LUKE;;Well, see what you can do with him. I'll be right back.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;12;0;0;0;0;0;0;0;0;0;
173;THREEPIO;;(to ARTOO) Just you reconsider playing that message for him.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;8;0;0;0;0;0;0;0;0;0;
174;THREEPIO;;No, I don't think he likes you at all.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;9;0;0;0;0;0;0;0;0;0;
175;THREEPIO;;No, I don't like you either.;INT. LARS HOMESTEAD - GARAGE AREA - LATE AFTERNOON;6;0;0;0;0;0;0;0;0;0;
176;LUKE;;You know, I think that R2 unit we bought might have been stolen.;INT. LARS HOMESTEAD - DINING AREA;13;0;0;0;0;0;0;0;0;0;
177;OWEN;;What makes you think that?;INT. LARS HOMESTEAD - DINING AREA;5;0;0;0;0;0;0;0;0;0;
178;LUKE;;Well, I stumbled across a recording while I was cleaning him. He says he belongs to someone called Obi-Wan Kenobi.;INT. LARS HOMESTEAD - DINING AREA;20;0;0;0;0;0;0;0;0;0;
179;LUKE;;I thought he might have meant old Ben. Do you know what he's talking about? Well, I wonder if he's related to Ben.;INT. LARS HOMESTEAD - DINING AREA;23;0;0;0;0;0;0;0;0;0;
180;OWEN;;That old man's just a crazy old wizard. Tomorrow I want you to take that R2 unit into Anchorhead and have its memory flushed. That'll be the end of it. It belongs to us now.;INT. LARS HOMESTEAD - DINING AREA;35;0;0;0;0;0;0;0;0;0;
181;LUKE;;But what if this Obi-Wan comes looking for him?;INT. LARS HOMESTEAD - DINING AREA;9;0;0;0;0;0;0;0;0;0;
182;OWEN;;He won't, I don't think he exists any more. He died about the same time as your father.;INT. LARS HOMESTEAD - DINING AREA;18;0;0;0;0;0;0;0;0;0;
183;LUKE;;He knew my father?;INT. LARS HOMESTEAD - DINING AREA;4;0;0;0;0;0;0;0;0;0;
184;OWEN;;I told you to forget it. Your only concern is to prepare the new droids for tomorrow. In the morning I want them on the south ridge working out those condensers.;INT. LARS HOMESTEAD - DINING AREA;31;0;0;0;0;0;0;0;0;0;
185;LUKE;;Yes, sir. I think those new droids are going to work out fine. In fact, I, uh, was also thinking about our agreement about my staying on another season. And if these new droids do work out, I want to transmit my application to the Academy this year.;INT. LARS HOMESTEAD - DINING AREA;48;0;0;0;0;0;0;0;0;0;
186;OWEN;;You mean the next semester before harvest?;INT. LARS HOMESTEAD - DINING AREA;7;0;0;0;0;0;0;0;0;0;
187;LUKE;;Sure, there're more than enough droids.;INT. LARS HOMESTEAD - DINING AREA;6;0;0;0;0;0;0;0;0;0;
188;OWEN;;Harvest is when I need you the most. Only one more season. This year we'll make enough on the harvest so I'll be able to hire some more hands. And then you can go to the Academy next year.;INT. LARS HOMESTEAD - DINING AREA;39;0;0;0;0;0;0;0;0;0;
189;OWEN;;You must understand I need you here, Luke.;INT. LARS HOMESTEAD - DINING AREA;8;0;0;0;0;0;0;0;0;0;
190;LUKE;;But it's a whole 'nother year.;INT. LARS HOMESTEAD - DINING AREA;6;0;0;0;0;0;0;0;0;0;
191;OWEN;;Look, it's only one more season.;INT. LARS HOMESTEAD - DINING AREA;6;0;0;0;0;0;0;0;0;0;
192;LUKE;;Yeah, that's what you said last year when Biggs and Tank left.;INT. LARS HOMESTEAD - DINING AREA;12;0;0;0;0;0;0;0;0;0;
193;AUNT BERU;;Where are you going?;INT. LARS HOMESTEAD - DINING AREA;4;0;0;0;0;0;0;0;0;0;
194;LUKE;;It looks like I'm going nowhere. I have to finish cleaning those droids.;INT. LARS HOMESTEAD - DINING AREA;13;0;0;0;0;0;0;0;0;0;
195;AUNT BERU;;Owen, he can't stay here forever. Most of his friends have gone. It means so much to him.;INT. LARS HOMESTEAD - DINING AREA;18;0;0;0;0;0;0;0;0;0;
196;OWEN;;I'll make it up to him next year. I promise.;INT. LARS HOMESTEAD - DINING AREA;10;0;0;0;0;0;0;0;0;0;
197;AUNT BERU;;Luke's just not a farmer, Owen. He has too much of his father in him.;INT. LARS HOMESTEAD - DINING AREA;15;0;0;0;0;0;0;0;0;0;
198;OWEN;;That's what I'm afraid of.;INT. LARS HOMESTEAD - DINING AREA;5;0;0;0;0;0;0;0;0;0;
199;LUKE;;What are you doing hiding there?;INT. LARS HOMESTEAD - GARAGE;6;0;0;0;0;0;0;0;0;0;
200;THREEPIO;;"It wasn't my fault, sir. Please don't deactivate me. I told him not to go, but he's faulty, malfunctioning; kept babbling on about his mission.";INT. LARS HOMESTEAD - GARAGE;25;0;0;0;0;0;0;0;0;0;
201;LUKE;;Oh, no!;INT. LARS HOMESTEAD - GARAGE;2;0;0;0;0;0;0;0;0;0;
202;THREEPIO;;That R2 unit has always been a problem. These astro-droids are getting quite out of hand. Even I can't understand their logic at times.;EXT. TATOOINE - LARS HOMESTEAD;24;0;0;0;0;0;0;0;0;0;
203;LUKE;;How could I be so stupid? He's nowhere in sight. Blast it!;EXT. TATOOINE - LARS HOMESTEAD;12;0;0;0;0;0;0;0;0;0;
204;THREEPIO;;Pardon me, sir, but couldn't we go after him?;EXT. TATOOINE - LARS HOMESTEAD;9;0;0;0;0;0;0;0;0;0;
205;LUKE;;It's too dangerous with all the Sandpeople around. We'll have to wait until morning.;EXT. TATOOINE - LARS HOMESTEAD;14;0;0;0;0;0;0;0;0;0;
206;OWEN;;Luke, I'm shutting the power down for the night.;EXT. TATOOINE - LARS HOMESTEAD;9;0;0;0;0;0;0;0;0;0;
207;LUKE;;All right, I'll be there in a few minutes. Boy, am I gonna get it.;EXT. TATOOINE - LARS HOMESTEAD;15;0;0;0;0;0;0;0;0;0;
208;LUKE;;You know that little droid is going to cause me a lot of trouble.;EXT. TATOOINE - LARS HOMESTEAD;14;0;0;0;0;0;0;0;0;0;
209;THREEPIO;;Oh, he excels at that, sir.;EXT. TATOOINE - LARS HOMESTEAD;6;0;0;0;0;0;0;0;0;0;
210;OWEN;;Luke? Luke? Luke? Where could he be loafing now!;INT. LARS HOMESTEAD - PLAZA;9;0;0;0;0;0;0;0;0;0;
211;OWEN;;Have you seen Luke this morning?;INT. LARS HOMESTEAD - KITCHEN;6;0;0;0;0;0;0;0;0;0;
212;AUNT BERU;;He said he had some things to do before he started today, so he left early.;INT. LARS HOMESTEAD - KITCHEN;16;0;0;0;0;0;0;0;0;0;
213;OWEN;;Uh? Did he take those two new droids with him?;INT. LARS HOMESTEAD - KITCHEN;10;0;0;0;0;0;0;0;0;0;
214;AUNT BERU;;I think so.;INT. LARS HOMESTEAD - KITCHEN;3;0;0;0;0;0;0;0;0;0;
215;OWEN;;Well, he'd better have those units in the south range repaired be midday or there'll be hell to pay!;INT. LARS HOMESTEAD - KITCHEN;19;0;0;0;0;0;0;0;0;0;
216;LUKE;;(yelling) How's that.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;2;0;0;0;0;0;0;0;0;0;
217;LUKE;;Old Ben Kenobi lives out in this direction somewhere, but I don't see how that R2 unit could have come this far. We must have missed him. Uncle Owen isn't going to take this very well.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;36;0;0;0;0;0;0;0;0;0;
218;THREEPIO;;Sir, would it help if you told him it was my fault.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;12;0;0;0;0;0;0;0;0;0;
219;LUKE;;(brightening) Sure. He needs you. He'd probably only deactivate you for a day or so...;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;14;0;0;0;0;0;0;0;0;0;
220;THREEPIO;;Deactivate! Well, on the other hand if you hadn't removed his restraining bolt...;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;13;0;0;0;0;0;0;0;0;0;
221;LUKE;;Wait, there's something dead ahead on the scanner. It looks like our droid... hit the accelerator.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;16;0;0;0;0;0;0;0;0;0;
222;LUKE;;Hey, whoa, just where do you think you're going?;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;9;0;0;0;0;0;0;0;0;0;
223;THREEPIO;;Master Luke here is your rightful owner. We'll have no more of this Obi-Wan Kenobi jibberish... and don't talk to me about your mission, either. You're fortunate he doesn't blast you into a million pieces right here.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;37;0;0;0;0;0;0;0;0;0;
224;LUKE;;Well, come on. It's getting late. I only hope we can get back before Uncle Owen really blows up.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;19;0;0;0;0;0;0;0;0;0;
225;THREEPIO;;If you don't mind my saying so, sir, I think you should deactivate the little fugitive until you've gotten him back to your workshop.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;24;0;0;0;0;0;0;0;0;0;
226;LUKE;;No, he's not going to try anything.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;7;0;0;0;0;0;0;0;0;0;
227;LUKE;;What's wrong with him now?;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;5;0;0;0;0;0;0;0;0;0;
228;THREEPIO;;Oh my... sir, he says there are several creatures approaching from the southeast.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;13;0;0;0;0;0;0;0;0;0;
229;LUKE;;Sandpeople! Or worst! Come on, let's have a look. Come on.;INT./EXT. LUKE'S SPEEDER - DESERT WASTELAND - TRAVELING - DAY;11;0;0;0;0;0;0;0;0;0;
230;LUKE;;There are two Banthas down there but I don't see any... wait a second, they're Sandpeople all right. I can see one of them now.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;25;0;0;0;0;0;0;0;0;0;
231;OBI-WAN;;Hello there! Come here my little friend. Don't be afraid.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;10;0;0;0;0;0;0;0;0;0;
232;OBI-WAN;;Don't worry, he'll be all right.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;6;0;0;0;0;0;0;0;0;0;
233;LUKE;;What happened?;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;2;0;0;0;0;0;0;0;0;0;
234;OBI-WAN;;Rest easy, son, you've had a busy day. You're fortunate you're still in one piece.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;15;0;0;0;0;0;0;0;0;0;
235;LUKE;;Ben? Ben Kenobi! Boy, am I glad to see you!;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;10;0;0;0;0;0;0;0;0;0;
236;OBI-WAN;;The Jundland wastes are not to be traveled lightly. Tell me young Luke, what brings you out this far?;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;19;0;0;0;0;0;0;0;0;0;
237;LUKE;;Oh, this little droid! I think he's searching for his former master... I've never seen such devotion in a droid before... there seems to be no stopping him. He claims to be the property of an Obi-Wan Kenobi. Is he a relative of yours? Do you know who he's talking about?;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;51;0;0;0;0;0;0;0;0;0;
238;OBI-WAN;;Obi-Wan Kenobi... Obi-Wan? Now thats a name I haven't heard in a long time... a long time.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;17;0;0;0;0;0;0;0;0;0;
239;LUKE;;I think my uncle knew him. He said he was dead.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;11;0;0;0;0;0;0;0;0;0;
240;OBI-WAN;;Oh, he's not dead, not... not yet.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;7;0;0;0;0;0;0;0;0;0;
241;LUKE;;You know him!;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;3;0;0;0;0;0;0;0;0;0;
242;OBI-WAN;;Well of course, of course I know him. He's me! I haven't gone by the name Obi-Wan since oh, before you were born.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;23;0;0;0;0;0;0;0;0;0;
243;LUKE;;Then the droid does belong to you.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;7;0;0;0;0;0;0;0;0;0;
244;OBI-WAN;;Don't seem to remember ever owning a droid. Very interesting...;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;10;0;0;0;0;0;0;0;0;0;
245;OBI-WAN;;I think we better get indoors. The Sandpeople are easily startled but they will soon be back and in greater numbers.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;21;0;0;0;0;0;0;0;0;0;
246;LUKE;;Threepio!;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;1;0;0;0;0;0;0;0;0;0;
247;THREEPIO;;Where am I? I must have taken a bad step...;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;10;0;0;0;0;0;0;0;0;0;
248;LUKE;;Can you stand? We've got to get out of here before the Sandpeople return.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;14;0;0;0;0;0;0;0;0;0;
249;THREEPIO;;I don't think I can make it. You go on, Master Luke. There's no sense in you risking yourself on my account. I'm done for.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;25;0;0;0;0;0;0;0;0;0;
250;LUKE;;No, you're not. What kind of talk is that?;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;9;0;0;0;0;0;0;0;0;0;
251;OBI-WAN;;Quickly, son... they're on the move.;EXT. TATOOINE - ROCK CANYON - RIDGE - DA;6;0;0;0;0;0;0;0;0;0;
252;LUKE;;No, my father didn't fight in the wars. He was a navigator on a spice freighter.;INT. KENOBI'S DWELLING;16;0;0;0;0;0;0;0;0;0;
253;OBI-WAN;;That's what your uncle told you. He didn't hold with your father's ideals. Thought he should have stayed here and not gotten involved.;INT. KENOBI'S DWELLING;23;0;0;0;0;0;0;0;0;0;
254;LUKE;;You fought in the Clone Wars?;INT. KENOBI'S DWELLING;6;0;0;0;0;0;0;0;0;0;
255;OBI-WAN;;Yes, I was once a Jedi Knight the same as your father.;INT. KENOBI'S DWELLING;12;0;0;0;0;0;0;0;0;0;
256;LUKE;;I wish I'd known him.;INT. KENOBI'S DWELLING;5;0;0;0;0;0;0;0;0;0;
257;OBI-WAN;;He was the best star-pilot in the galaxy, and a cunning warrior. I understand you've become quite a good pilot yourself. And he was a good friend. Which reminds me...;INT. KENOBI'S DWELLING;30;0;0;0;0;0;0;0;0;0;
258;OBI-WAN;;I have something here for you. Your father wanted you to have this when you were old enough, but your uncle wouldn't allow it. He feared you might follow old Obi-Wan on some damned-fool idealistic crusade like your father did.;INT. KENOBI'S DWELLING;40;0;0;0;0;0;0;0;0;0;
259;THREEPIO;;Sir, if you'll not be needing me, I'll close down for awhile.;INT. KENOBI'S DWELLING;12;0;0;0;0;0;0;0;0;0;
260;LUKE;;Sure, go ahead.;INT. KENOBI'S DWELLING;3;0;0;0;0;0;0;0;0;0;
261;LUKE;;What is it?;INT. KENOBI'S DWELLING;3;0;0;0;0;0;0;0;0;0;
262;OBI-WAN;;Your fathers lightsaber. This is the weapon of a Jedi Knight. Not as clumsy or as random as a blaster.;INT. KENOBI'S DWELLING;20;0;0;0;0;0;0;0;0;0;
263;OBI-WAN;;An elegant weapon for a more civilized time. For over a thousand generations the Jedi Knights were the guardians of peace and justice in the Old Republic. Before the dark times, before the Empire.;INT. KENOBI'S DWELLING;34;0;0;0;0;0;0;0;0;0;
264;LUKE;;How did my father die?;INT. KENOBI'S DWELLING;5;0;0;0;0;0;0;0;0;0;
265;OBI-WAN;;A young Jedi named Darth Vader, who was a pupil of mine until he turned to evil, helped the Empire hunt down and destroy the Jedi Knights. He betrayed and murdered your father. Now the Jedi are all but extinct. Vader was seduced by the dark side of the Force.;INT. KENOBI'S DWELLING;50;0;0;0;0;0;0;0;0;0;
266;LUKE;;The Force?;INT. KENOBI'S DWELLING;2;0;0;0;0;0;0;0;0;0;
267;OBI-WAN;;Well, the Force is what gives a Jedi his power. It's an energy field created by all living things. It surrounds us and penetrates us. It binds the galaxy together.;INT. KENOBI'S DWELLING;30;0;0;0;0;0;0;0;0;0;
268;OBI-WAN;;Now, let's see if we can't figure out what you are, my little friend. And where you come from.;INT. KENOBI'S DWELLING;19;0;0;0;0;0;0;0;0;0;
269;LUKE;;I saw part of the message he was...;INT. KENOBI'S DWELLING;8;0;0;0;0;0;0;0;0;0;
270;OBI-WAN;;I seem to have found it.;INT. KENOBI'S DWELLING;6;0;0;0;0;0;0;0;0;0;
271;LEIA;;General Kenobi, years ago you served my father in the Clone Wars. Now he begs you to help him in his struggle against the Empire. I regret that I am unable to present my father's request to you in person, but my ship has fallen under attack and I'm afraid my mission to bring you to Alderaan has failed. I have placed information vital to the survival of the Rebellion into the memory systems of this R2 unit. My father will know how to retrieve it. You must see this droid safely delivered to him on Alderaan. This is our most desperate hour. Help me, Obi-Wan Kenobi, you're my only hope.;INT. KENOBI'S DWELLING;111;0;0;0;0;0;0;0;0;0;
272;OBI-WAN;;You must learn the ways of the Force if you're to come with me to Alderaan.;INT. KENOBI'S DWELLING;16;0;0;0;0;0;0;0;0;0;
273;LUKE;;(laughing) Alderaan? I'm not going to Alderaan. I've got to go home. It's late, I'm in for it as it is.;INT. KENOBI'S DWELLING;20;0;0;0;0;0;0;0;0;0;
274;OBI-WAN;;I need your help, Luke. She needs your help. I'm getting too old for this sort of thing.;INT. KENOBI'S DWELLING;18;0;0;0;0;0;0;0;0;0;
275;LUKE;;I can't get involved! I've got work to do! It's not that I like the Empire. I hate it! But there's nothing I can do about it right now. It's such a long way from here.;INT. KENOBI'S DWELLING;36;0;0;0;0;0;0;0;0;0;
276;OBI-WAN;;That's your uncle talking.;INT. KENOBI'S DWELLING;4;0;0;0;0;0;0;0;0;0;
277;LUKE;;(sighing) Oh, God, my uncle. How am I ever going to explain this?;INT. KENOBI'S DWELLING;12;0;0;0;0;0;0;0;0;0;
278;OBI-WAN;;Learn about the Force, Luke.;INT. KENOBI'S DWELLING;5;0;0;0;0;0;0;0;0;0;
279;LUKE;;Look, I can take you as far as Anchorhead. You can get a transport there to Mos Eisley or wherever you're going.;INT. KENOBI'S DWELLING;22;0;0;0;0;0;0;0;0;0;
280;OBI-WAN;;You must do what you feel is right, of course.;INT. KENOBI'S DWELLING;10;0;0;0;0;0;0;0;0;0;
281;TAGGE;;Until this battle station is fully operational we are vulnerable. The Rebel Alliance is too well equipped. They're more dangerous than you realize.;INT. DEATH STAR - CONFERENCE ROOM;23;0;0;0;0;0;0;0;0;0;
282;MOTTI;;Dangerous to your starfleet, Commander, not to this battle station!;INT. DEATH STAR - CONFERENCE ROOM;10;0;0;0;0;0;0;0;0;0;
283;TAGGE;;The Rebellion will continue to gain a support in the Imperial Senate as long as....;INT. DEATH STAR - CONFERENCE ROOM;15;0;0;0;0;0;0;0;0;0;
284;TARKIN;;The Imperial Senate will no longer be of any concern to us. I've just received word that the Emperor has dissolved the council permanently. The last remnants of the Old Republic have been swept away.;INT. DEATH STAR - CONFERENCE ROOM;35;0;0;0;0;0;0;0;0;0;
285;TAGGE;;That's impossible! How will the Emperor maintain control without the bureaucracy?;INT. DEATH STAR - CONFERENCE ROOM;11;0;0;0;0;0;0;0;0;0;
286;TARKIN;;The regional governors now have direct control over territories. Fear will keep the local systems in line. Fear of this battle station.;INT. DEATH STAR - CONFERENCE ROOM;22;0;0;0;0;0;0;0;0;0;
287;TAGGE;;And what of the Rebellion? If the Rebels have obtained a complete technical readout of this station, it is possible, however unlikely, that they might find a weakness and exploit it.;INT. DEATH STAR - CONFERENCE ROOM;31;0;0;0;0;0;0;0;0;0;
288;DARTH VADER;;The plans you refer to will soon be back in our hands.;INT. DEATH STAR - CONFERENCE ROOM;12;0;0;0;0;0;0;0;0;0;
289;MOTTI;;Any attack made by the Rebels against this station would be a useless gesture, no matter what technical data they've obtained. This station is now the ultimate power in the universe. I suggest we use it!;INT. DEATH STAR - CONFERENCE ROOM;36;0;0;0;0;0;0;0;0;0;
290;DARTH VADER;;Don't be too proud of this technological terror you've constructed. The ability to destroy a planet is insignificant next to the power of the Force.;INT. DEATH STAR - CONFERENCE ROOM;25;0;0;0;0;0;0;0;0;0;
291;MOTTI;;Don't try to frighten us with your sorcerer's ways, Lord Vader. Your sad devotion to that ancient religion has not helped you conjure up the stolen data tapes, or given you clairvoyance enough to find the Rebel's hidden fort...;INT. DEATH STAR - CONFERENCE ROOM;39;0;0;0;0;0;0;0;0;0;
292;DARTH VADER;;I find your lack of faith disturbing.;INT. DEATH STAR - CONFERENCE ROOM;7;0;0;0;0;0;0;0;0;0;
293;TARKIN;;Enough of this! Vader, release him!;INT. DEATH STAR - CONFERENCE ROOM;6;0;0;0;0;0;0;0;0;0;
294;DARTH VADER;;As you wish.;INT. DEATH STAR - CONFERENCE ROOM;3;0;0;0;0;0;0;0;0;0;
295;TARKIN;;This bickering is pointless. Lord Vader will provide us with the location of the Rebel fortress by the time this station is operational. We will then crush the Rebellion with one swift stroke.;INT. DEATH STAR - CONFERENCE ROOM;33;0;0;0;0;0;0;0;0;0;
296;LUKE;;It looks like Sandpeople did this, all right. Look, here are Gaffi sticks, Bantha tracks. It's just... I never heard of them hitting anything this big before.;EXT. TATOOINE - WASTELAND;27;0;0;0;0;0;0;0;0;0;
297;OBI-WAN;;They didn't. But we are meant to think they did. These tracks are side by side. Sandpeople always ride single file to hide there numbers.;EXT. TATOOINE - WASTELAND;25;0;0;0;0;0;0;0;0;0;
298;LUKE;;These are the same Jawas that sold us ARTOO and Threepio.;EXT. TATOOINE - WASTELAND;11;0;0;0;0;0;0;0;0;0;
299;OBI-WAN;;And these blast points, too accurate for Sandpeople. Only Imperial stormtroopers are so precise.;EXT. TATOOINE - WASTELAND;14;0;0;0;0;0;0;0;0;0;
300;LUKE;;Why would Imperial troops want to slaughter Jawas?;EXT. TATOOINE - WASTELAND;8;0;0;0;0;0;0;0;0;0;
301;LUKE;;If they traced the robots here, they may have learned who they sold them to. And that would lead them home!;EXT. TATOOINE - WASTELAND;21;0;0;0;0;0;0;0;0;0;
302;OBI-WAN;;Wait, Luke! It's too dangerous.;EXT. TATOOINE - WASTELAND;5;0;0;0;0;0;0;0;0;0;
303;LUKE;;Uncle Owen! Aunt Beru! Uncle Owen!;EXT. TATOOINE - LARS HOMESTEAD;6;0;0;0;0;0;0;0;0;0;
304;DARTH VADER;;And, now Your Highness, we will discuss the location of your hidden Rebel base.;INT. DEATH STAR - DETENTION CORRIDOR;14;0;0;0;0;0;0;0;0;0;
305;OBI-WAN;;There's nothing you could have done, Luke, had you been there. You'd have been killed, too, and the droids would be in the hands of the Empire.;EXT. TATOOINE - WASTELAND;27;0;0;0;0;0;0;0;0;0;
306;LUKE;;I want to come with you to Alderaan. There's nothing here for me now. I want to learn the ways of the Force and become a Jedi like my father.;EXT. TATOOINE - WASTELAND;30;0;0;0;0;0;0;0;0;0;
307;OBI-WAN;;Mos Eisley Spaceport. You will never find a more wretched hive of scum and villainy. We must be cautious.;EXT. TATOOINE - WASTELAND;19;0;0;0;0;0;0;0;0;0;
308;TROOPER;;How long have you had these droids?;EXT. TATOOINE - MOS EISLEY - STREET;7;0;0;0;0;0;0;0;0;0;
309;LUKE;;About three or four seasons.;EXT. TATOOINE - MOS EISLEY - STREET;5;0;0;0;0;0;0;0;0;0;
310;OBI-WAN;;They're for sale if you want them.;EXT. TATOOINE - MOS EISLEY - STREET;7;0;0;0;0;0;0;0;0;0;
311;TROOPER;;Let me see your identification.;EXT. TATOOINE - MOS EISLEY - STREET;5;0;0;0;0;0;0;0;0;0;
312;OBI-WAN;;You don't need to see his identification.;EXT. TATOOINE - MOS EISLEY - STREET;7;0;0;0;0;0;0;0;0;0;
313;TROOPER;;We don't need to see his identification.;EXT. TATOOINE - MOS EISLEY - STREET;7;0;0;0;0;0;0;0;0;0;
314;OBI-WAN;;These are not the droids your looking for.;EXT. TATOOINE - MOS EISLEY - STREET;8;0;0;0;0;0;0;0;0;0;
315;TROOPER;;These are not the droids we're looking for.;EXT. TATOOINE - MOS EISLEY - STREET;8;0;0;0;0;0;0;0;0;0;
316;OBI-WAN;;He can go about his business.;EXT. TATOOINE - MOS EISLEY - STREET;6;0;0;0;0;0;0;0;0;0;
317;TROOPER;;You can go about your business.;EXT. TATOOINE - MOS EISLEY - STREET;6;0;0;0;0;0;0;0;0;0;
318;OBI-WAN;;(to Luke) Move along.;EXT. TATOOINE - MOS EISLEY - STREET;2;0;0;0;0;0;0;0;0;0;
319;TROOPER;;Move along. Move along.;EXT. TATOOINE - MOS EISLEY - STREET;4;0;0;0;0;0;0;0;0;0;
320;THREEPIO;;I can't abide these Jawas. Disgusting creatures.;EXT. TATOOINE - MOS EISLEY - STREET;7;0;0;0;0;0;0;0;0;0;
321;LUKE;;Go on, go on. I can't understand how we got by those troopers. I thought we were dead.;EXT. TATOOINE - MOS EISLEY - STREET;18;0;0;0;0;0;0;0;0;0;
